featname;eeg/phy;what;channels;waveband;pearson_r;lr coef;l1 coef;l2 coef;svm coef;rf importances;
DCAU F3,P3;eeg;DCAU;['F3', 'P3'];alpha;0.00356392177609;0.00219431993383;0.00257146310449;0.00217392973455;0.024922221052;0.00172571008741;
RCAU F3,P3;eeg;RCAU;['F3', 'P3'];alpha;0.0235222214758;0.00229368457007;0.00357473017036;0.00228008339964;0.0243737262395;0.00171839491443;
DCAU F3,P3;eeg;DCAU;['F3', 'P3'];beta;0.0308079537519;2.1158355091e-05;0.00177032056892;2.25247258425e-05;0.0894116802689;0.00215511012892;
RCAU F3,P3;eeg;RCAU;['F3', 'P3'];beta;0.0355234794169;0.000938392448903;0.00302204843983;0.000936264021538;0.089604462626;0.00230141988276;
DCAU F3,P3;eeg;DCAU;['F3', 'P3'];delta;0.0144539651805;0.00072093677497;0.0;0.000714492206557;0.0204827153698;0.00182878148539;
RCAU F3,P3;eeg;RCAU;['F3', 'P3'];delta;0.0332622587989;0.000510247531666;0.0;0.000504894789232;0.0207401564596;0.00189928227379;
DCAU Fz,Pz;eeg;DCAU;['Fz', 'Pz'];gamma;0.0203676537999;0.00293512230819;0.00424734526274;0.00295053547305;0.0274800950414;0.00239765184954;
RCAU Fz,Pz;eeg;RCAU;['Fz', 'Pz'];gamma;0.032755090822;0.000556452890305;0.000441881541185;0.000556592069557;0.0232580224544;0.00214790010704;
DCAU Fz,Pz;eeg;DCAU;['Fz', 'Pz'];theta;0.039784316889;0.00110372489648;0.0;0.0010930495738;0.0200865535479;0.00140729157303;
RCAU Fz,Pz;eeg;RCAU;['Fz', 'Pz'];theta;0.0353124604687;0.00079723919812;0.0;0.00080019464545;0.0136390557633;0.00117880607786;
DCAU Fz,Pz;eeg;DCAU;['Fz', 'Pz'];alpha;0.017074219044;0.00105383224051;0.00157991616351;0.00105047822755;0.0340314079194;0.00166614135464;
RCAU Fz,Pz;eeg;RCAU;['Fz', 'Pz'];alpha;0.000331562479346;0.00102270093812;0.0010349306826;0.00100938117886;0.0325780491018;0.00174158523769;
DCAU Fz,Pz;eeg;DCAU;['Fz', 'Pz'];beta;0.00406314274911;0.000796974981966;0.0106527155283;0.000802612032216;0.0701231833696;0.0018670173704;
RCAU Fz,Pz;eeg;RCAU;['Fz', 'Pz'];beta;0.0170649602467;0.00145360045796;0.00186059536752;0.00144326962195;0.0746801112656;0.00184207316174;
DCAU Fz,Pz;eeg;DCAU;['Fz', 'Pz'];delta;0.0308020457471;0.000216736904249;0.0;0.000198797929151;0.0147107977362;0.00121985560689;
RCAU Fz,Pz;eeg;RCAU;['Fz', 'Pz'];delta;0.0135353021255;0.000376715394842;0.0;0.000368615388534;0.0132633859438;0.00115802054339;
DCAU F4,P4;eeg;DCAU;['F4', 'P4'];gamma;0.00162313075229;0.00576063626186;0.00599053898743;0.00576425136997;0.0341164563546;0.00134186167734;
RCAU F4,P4;eeg;RCAU;['F4', 'P4'];gamma;0.000245253542609;0.00169217880359;0.00235936395455;0.00168767126698;0.0325423344778;0.00147888802828;
DCAU F4,P4;eeg;DCAU;['F4', 'P4'];theta;0.01258011022;0.00110241618762;0.0;0.00109696953449;0.0279457049452;0.00164901640426;
RCAU F4,P4;eeg;RCAU;['F4', 'P4'];theta;0.0103935065531;0.000694486245245;0.0;0.000712136451075;0.0176463203946;0.00113588350826;
DCAU F4,P4;eeg;DCAU;['F4', 'P4'];alpha;0.0492460097782;0.0025263047434;0.00263107328326;0.00253016011268;0.0426048651566;0.00129416165082;
RCAU F4,P4;eeg;RCAU;['F4', 'P4'];alpha;0.0524311879127;0.00245153246426;0.0;0.00244806210655;0.0315198685934;0.00119594838373;
DCAU F4,P4;eeg;DCAU;['F4', 'P4'];beta;0.0307208883642;0.000148991108575;0.0;0.000160428532242;0.0363222918451;0.00183898005802;
RCAU F4,P4;eeg;RCAU;['F4', 'P4'];beta;0.00574641594807;0.00309039128317;0.000536137270026;0.00307732089691;0.0370971682029;0.00168338059861;
DCAU F4,P4;eeg;DCAU;['F4', 'P4'];delta;0.0337190747099;1.15544501707e-05;0.000969197554744;4.07527034023e-06;0.022075951652;0.00147399619475;
RCAU F4,P4;eeg;RCAU;['F4', 'P4'];delta;0.0427081457113;0.000142039609161;0.0;0.000136779783514;0.0190091786808;0.00130511959588;
DCAU F8,P8;eeg;DCAU;['F8', 'P8'];gamma;0.0584659062478;0.000574629659754;0.00185033338406;0.000580017328666;0.0384872952105;0.00173174202501;
RCAU F8,P8;eeg;RCAU;['F8', 'P8'];gamma;0.072241241316;0.00124930377565;0.00204118488394;0.00125574752993;0.0342189824454;0.00149965347928;
DCAU F8,P8;eeg;DCAU;['F8', 'P8'];theta;0.0563941132118;0.000404833233788;0.00264867325794;0.000407755708797;0.0305496609742;0.00181878640439;
RCAU F8,P8;eeg;RCAU;['F8', 'P8'];theta;0.0828660597665;0.00042226109841;0.0;0.000426470251303;0.0101285108372;0.00112928046134;
DCAU F8,P8;eeg;DCAU;['F8', 'P8'];alpha;0.0662612090106;0.000626600623256;0.00287814996997;0.000624827242651;0.0219697533894;0.00165189842963;
RCAU F8,P8;eeg;RCAU;['F8', 'P8'];alpha;0.0716908591317;0.000509323143355;0.0;0.000509592570845;0.0184780438984;0.0017608598026;
DCAU F8,P8;eeg;DCAU;['F8', 'P8'];beta;0.0503535111581;0.00282626460397;0.00766064052475;0.0028310198042;0.082248775524;0.00268035105857;
RCAU F8,P8;eeg;RCAU;['F8', 'P8'];beta;0.0191137940019;0.00406871108966;0.00186664461008;0.00407686490274;0.0816716753591;0.0026707107424;
DCAU F8,P8;eeg;DCAU;['F8', 'P8'];delta;0.0621916625559;0.000512564969786;0.0;0.000525369408732;0.0127107127435;0.00154331020218;
RCAU F8,P8;eeg;RCAU;['F8', 'P8'];delta;0.0670297353225;0.000718602187622;0.0;0.000717707397786;0.0105914399155;0.0015491461116;
DCAU Fp1,O1;eeg;DCAU;['Fp1', 'O1'];gamma;0.0652951990321;0.000955186787126;0.00275122216618;0.000955758210003;0.039878220932;0.00194107110901;
RCAU Fp1,O1;eeg;RCAU;['Fp1', 'O1'];gamma;0.0595286535313;0.000333595479182;0.000108912961235;0.000330710509841;0.0378619113415;0.00206939197873;
DCAU Fp1,O1;eeg;DCAU;['Fp1', 'O1'];theta;0.00344608792376;0.00172512197337;0.0;0.00172547776234;0.0207703744227;0.00213839060229;
RCAU Fp1,O1;eeg;RCAU;['Fp1', 'O1'];theta;0.0129155065309;0.00185735008578;0.00154878496954;0.00186201864226;0.0133128649542;0.00157958044449;
DCAU Fp1,O1;eeg;DCAU;['Fp1', 'O1'];alpha;0.00675249647234;0.0013705936562;0.00480337137484;0.00137356832572;0.0238951840113;0.00256563945961;
RCAU Fp1,O1;eeg;RCAU;['Fp1', 'O1'];alpha;0.0151197445716;0.00176782017959;0.0;0.00175933468265;0.017049717373;0.00221647948599;
DCAU Fp1,O1;eeg;DCAU;['Fp1', 'O1'];beta;0.0259415959946;0.00423388028316;0.00212817615442;0.00423188713156;0.0638826866275;0.00217470084937;
RCAU Fp1,O1;eeg;RCAU;['Fp1', 'O1'];beta;0.0336143286092;0.00279968158993;0.00167649096674;0.00280471360169;0.0626259432896;0.00208760150828;
DCAU Fp1,O1;eeg;DCAU;['Fp1', 'O1'];delta;0.00465671324668;0.000977516095744;0.0;0.000992212365372;0.0239929517039;0.0022293701656;
RCAU Fp1,O1;eeg;RCAU;['Fp1', 'O1'];delta;0.00705715850353;0.00109556437417;0.0;0.00109387800116;0.0226805144671;0.002141872331;
DCAU Fp2,O2;eeg;DCAU;['Fp2', 'O2'];gamma;0.00804249758889;0.00156665648238;0.000955228603323;0.0015593691144;0.0503151372589;0.0021952390165;
RCAU Fp2,O2;eeg;RCAU;['Fp2', 'O2'];gamma;0.00450513285912;0.00011408089576;0.0;0.000126618443455;0.0329552172409;0.00221116062919;
DCAU Fp2,O2;eeg;DCAU;['Fp2', 'O2'];theta;0.0199177259796;0.000128490991428;0.0;0.000137942003486;0.0143548726899;0.00145387193374;
RCAU Fp2,O2;eeg;RCAU;['Fp2', 'O2'];theta;0.0123672699807;0.000103147324234;0.00244065366363;0.000109623193709;0.00903279222331;0.00124994247042;
DCAU Fp2,O2;eeg;DCAU;['Fp2', 'O2'];alpha;0.0419852776898;0.00460815580845;0.00324585537568;0.00462038373967;0.0297265401262;0.00151882113861;
RCAU Fp2,O2;eeg;RCAU;['Fp2', 'O2'];alpha;0.0204085945976;0.00316736649178;0.0;0.00316572344689;0.0197611210469;0.00140366129134;
DCAU Fp2,O2;eeg;DCAU;['Fp2', 'O2'];beta;0.0286622462546;0.00119395204145;0.00197782044094;0.00119858819468;0.0509617535327;0.00241930174517;
RCAU Fp2,O2;eeg;RCAU;['Fp2', 'O2'];beta;0.022943470889;0.000566821543366;0.00106616309277;0.000568158054656;0.0524098276885;0.00258615144533;
DCAU Fp2,O2;eeg;DCAU;['Fp2', 'O2'];delta;0.0299473116324;0.00148411571845;0.000469533500142;0.00150208903977;0.0165400389369;0.00138723763493;
RCAU Fp2,O2;eeg;RCAU;['Fp2', 'O2'];delta;0.00604170930498;0.00105145799472;0.0;0.00105688159407;0.012959682802;0.00133543068458;
